JournalCode|JournalLib|EcritureNum|EcritureDate|CompteNum|CompteLib|CompAuxNum|CompAuxLib|PieceRef|PieceDate|EcritureLib|Debit|Credit|EcritureLet|DateLet|ValidDate|Montantdevise|Idevise
"BQ|Banque|1266|20241018|512000|Banque|||RBQ20241001266|20241018|Règlement client Supérette du Centre|3666,60|0,00|L00499|20241018|20241018||"
"BQ|Banque|1282|20241018|411000|Clients|CL008|Bazar Premium|RBQ20241001282|20241018|Règlement client Bazar Premium|0,00|4970,40|L00514|20241018|20241018||"
"BQ|Banque|1282|20241018|512000|Banque|||RBQ20241001282|20241018|Règlement client Bazar Premium|4970,40|0,00|L00514|20241018|20241018||"
"AC|Achats|1305|20241018|401000|Fournisseurs|FR005|Fournitures Gamma|AC2024100022|20241018|Achat marchandises collection saisonnière|0,00|12179,52|||20241018||"
"AC|Achats|1305|20241018|445660|TVA déductible sur autres biens et services|||AC2024100022|20241018|Achat marchandises collection saisonnière|2029,92|0,00|||20241018||"
"AC|Achats|1305|20241018|607000|Achats de marchandises|||AC2024100022|20241018|Achat marchandises collection saisonnière|10149,60|0,00|||20241018||"
"BQ|Banque|1317|20241018|401000|Fournisseurs|FR003|Euro Négoce|PBQ20241001317|20241018|Règlement fournisseur Euro Négoce|6935,04|0,00|L00523|20241018|20241018||"
"BQ|Banque|1317|20241018|512000|Banque|||PBQ20241001317|20241018|Règlement fournisseur Euro Négoce|0,00|6935,04|L00523|20241018|20241018||"
"BQ|Banque|1341|20241018|401000|Fournisseurs|FR001|Grossiste Alpha|PBQ20241001341|20241018|Règlement fournisseur Grossiste Alpha|8995,20|0,00|L00544|20241018|20241018||"
"BQ|Banque|1341|20241018|512000|Banque|||PBQ20241001341|20241018|Règlement fournisseur Grossiste Alpha|0,00|8995,20|L00544|20241018|20241018||"
"BQ|Banque|1342|20241018|401000|Fournisseurs|FR004|Stock Delta|PBQ20241001342|20241018|Règlement fournisseur Stock Delta|10431,60|0,00|L00545|20241018|20241018||"
"BQ|Banque|1342|20241018|512000|Banque|||PBQ20241001342|20241018|Règlement fournisseur Stock Delta|0,00|10431,60|L00545|20241018|20241018||"
"VE|Ventes|1220|20241019|411000|Clients|CL007|Marché Express|VE2024100003|20241019|Vente marchandises gamme standard|2361,60|0,00|||20241019||"
"VE|Ventes|1220|20241019|445710|TVA collectée|||VE2024100003|20241019|Vente marchandises gamme standard|0,00|393,60|||20241019||"
"VE|Ventes|1220|20241019|707000|Ventes de marchandises|||VE2024100003|20241019|Vente marchandises gamme standard|0,00|1968,00|||20241019||"
"BQ|Banque|1246|20241019|411000|Clients|CL005|Comptoir Horizon|RBQ20241001246|20241019|Règlement client Comptoir Horizon|0,00|5881,08|||20241019||"
"BQ|Banque|1246|20241019|512000|Banque|||RBQ20241001246|20241019|Règlement client Comptoir Horizon|5881,08|0,00|||20241019||"
"BQ|Banque|1248|20241019|411000|Clients|CL011|Centrale Commerce|RBQ20241001248|20241019|Règlement client Centrale Commerce|0,00|3264,00|L00482|20241019|20241019||"
"BQ|Banque|1248|20241019|512000|Banque|||RBQ20241001248|20241019|Règlement client Centrale Commerce|3264,00|0,00|L00482|20241019|20241019||"
"BQ|Banque|1268|20241019|411000|Clients|CL005|Comptoir Horizon|RBQ20241001268|20241019|Règlement client Comptoir Horizon|0,00|4779,60|L00501|20241019|20241019||"
"BQ|Banque|1268|20241019|512000|Banque|||RBQ20241001268|20241019|Règlement client Comptoir Horizon|4779,60|0,00|L00501|20241019|20241019||"
"AC|Achats|1300|20241019|401000|Fournisseurs|FR002|Import Beta|AC2024100017|20241019|Achat marchandises lot grossiste|0,00|14902,56|||20241019||"
"AC|Achats|1300|20241019|445660|TVA déductible sur autres biens et services|||AC2024100017|20241019|Achat marchandises lot grossiste|2483,76|0,00|||20241019||"
"AC|Achats|1300|20241019|607000|Achats de marchandises|||AC2024100017|20241019|Achat marchandises lot grossiste|12418,80|0,00|||20241019||"
"AC|Achats|1308|20241019|401000|Fournisseurs|FR005|Fournitures Gamma|AC2024100025|20241019|Achat marchandises lot grossiste|0,00|6773,76|||20241019||"
"AC|Achats|1308|20241019|445660|TVA déductible sur autres biens et services|||AC2024100025|20241019|Achat marchandises lot grossiste|1128,96|0,00|||20241019||"
"AC|Achats|1308|20241019|607000|Achats de marchandises|||AC2024100025|20241019|Achat marchandises lot grossiste|5644,80|0,00|||20241019||"
"BQ|Banque|1323|20241019|401000|Fournisseurs|FR001|Grossiste Alpha|PBQ20241001323|20241019|Règlement fournisseur Grossiste Alpha|9614,02|0,00|||20241019||"
"BQ|Banque|1323|20241019|512000|Banque|||PBQ20241001323|20241019|Règlement fournisseur Grossiste Alpha|0,00|9614,02|||20241019||"
"VE|Ventes|1222|20241020|411000|Clients|CL011|Centrale Commerce|VE2024100005|20241020|Vente marchandises assortiment saisonnier|8734,80|0,00|||20241020||"
"VE|Ventes|1222|20241020|445710|TVA collectée|||VE2024100005|20241020|Vente marchandises assortiment saisonnier|0,00|1455,80|||20241020||"
"VE|Ventes|1222|20241020|707000|Ventes de marchandises|||VE2024100005|20241020|Vente marchandises assortiment saisonnier|0,00|7279,00|||20241020||"
"VE|Ventes|1228|20241020|411000|Clients|CL003|Supérette du Centre|VE2024100011|20241020|Vente marchandises réassort mensuel|2617,20|0,00|||20241020||"
"VE|Ventes|1228|20241020|445710|TVA collectée|||VE2024100011|20241020|Vente marchandises réassort mensuel|0,00|436,20|||20241020||"
"VE|Ventes|1228|20241020|707000|Ventes de marchandises|||VE2024100011|20241020|Vente marchandises réassort mensuel|0,00|2181,00|||20241020||"
"BQ|Banque|1253|20241020|411000|Clients|CL012|Maison des Bonnes Affaires|RBQ20241001253|20241020|Règlement client Maison des Bonnes Affaires|0,00|8076,00|L00487|20241020|20241020||"
"BQ|Banque|1253|20241020|512000|Banque|||RBQ20241001253|20241020|Règlement client Maison des Bonnes Affaires|8076,00|0,00|L00487|20241020|20241020||"
"BQ|Banque|1326|20241020|401000|Fournisseurs|FR005|Fournitures Gamma|PBQ20241001326|20241020|Règlement fournisseur Fournitures Gamma|1858,80|0,00|L00530|20241020|20241020||"
"BQ|Banque|1326|20241020|512000|Banque|||PBQ20241001326|20241020|Règlement fournisseur Fournitures Gamma|0,00|1858,80|L00530|20241020|20241020||"
"BQ|Banque|1344|20241020|401000|Fournisseurs|FR002|Import Beta|PBQ20241001344|20241020|Règlement fournisseur Import Beta|14270,40|0,00|L00547|20241020|20241020||"
"BQ|Banque|1344|20241020|512000|Banque|||PBQ20241001344|20241020|Règlement fournisseur Import Beta|0,00|14270,40|L00547|20241020|20241020||"
"VE|Ventes|1234|20241021|411000|Clients|CL010|NegoPlus|VE2024100017|20241021|Vente marchandises assortiment saisonnier|9511,20|0,00|||20241021||"
"VE|Ventes|1234|20241021|445710|TVA collectée|||VE2024100017|20241021|Vente marchandises assortiment saisonnier|0,00|1585,20|||20241021||"
"VE|Ventes|1234|20241021|707000|Ventes de marchandises|||VE2024100017|20241021|Vente marchandises assortiment saisonnier|0,00|7926,00|||20241021||"
"VE|Ventes|1242|20241021|411000|Clients|CL007|Marché Express|VE2024100025|20241021|Vente marchandises lot promotionnel|8398,80|0,00|||20241021||"
"VE|Ventes|1242|20241021|445710|TVA collectée|||VE2024100025|20241021|Vente marchandises lot promotionnel|0,00|1399,80|||20241021||"
"VE|Ventes|1242|20241021|707000|Ventes de marchandises|||VE2024100025|20241021|Vente marchandises lot promotionnel|0,00|6999,00|||20241021||"
"AC|Achats|1290|20241022|401000|Fournisseurs|FR004|Stock Delta|AC2024100007|20241022|Achat marchandises collection saisonnière|0,00|14133,60|||20241022||"
"AC|Achats|1290|20241022|445660|TVA déductible sur autres biens et services|||AC2024100007|20241022|Achat marchandises collection saisonnière|2355,60|0,00|||20241022||"
"AC|Achats|1290|20241022|607000|Achats de marchandises|||AC2024100007|20241022|Achat marchandises collection saisonnière|11778,00|0,00|||20241022||"
"AC|Achats|1302|20241022|401000|Fournisseurs|FR004|Stock Delta|AC2024100019|20241022|Achat marchandises réapprovisionnement|0,00|11803,68|||20241022||"
"AC|Achats|1302|20241022|445660|TVA déductible sur autres biens et services|||AC2024100019|20241022|Achat marchandises réapprovisionnement|1967,28|0,00|||20241022||"
"AC|Achats|1302|20241022|607000|Achats de marchandises|||AC2024100019|20241022|Achat marchandises réapprovisionnement|9836,40|0,00|||20241022||"
"BQ|Banque|1332|20241022|401000|Fournisseurs|FR004|Stock Delta|PBQ20241001332|20241022|Règlement fournisseur Stock Delta|3509,28|0,00|L00536|20241022|20241022||"
"BQ|Banque|1332|20241022|512000|Banque|||PBQ20241001332|20241022|Règlement fournisseur Stock Delta|0,00|3509,28|L00536|20241022|20241022||"
"BQ|Banque|1346|20241022|401000|Fournisseurs|FR002|Import Beta|PBQ20241001346|20241022|Règlement fournisseur Import Beta|11391,08|0,00|||20241022||"
"BQ|Banque|1346|20241022|512000|Banque|||PBQ20241001346|20241022|Règlement fournisseur Import Beta|0,00|11391,08|||20241022||"
"BQ|Banque|1347|20241022|401000|Fournisseurs|FR002|Import Beta|PBQ20241001347|20241022|Règlement fournisseur Import Beta|2324,91|0,00|L00549|20241022|20241022||"
"BQ|Banque|1347|20241022|512000|Banque|||PBQ20241001347|20241022|Règlement fournisseur Import Beta|0,00|2324,91|L00549|20241022|20241022||"
"VE|Ventes|1233|20241023|411000|Clients|CL009|Union Retail|VE2024100016|20241023|Vente marchandises réassort mensuel|4440,00|0,00|||20241023||"
"VE|Ventes|1233|20241023|445710|TVA collectée|||VE2024100016|20241023|Vente marchandises réassort mensuel|0,00|740,00|||20241023||"
"VE|Ventes|1233|20241023|707000|Ventes de marchandises|||VE2024100016|20241023|Vente marchandises réassort mensuel|0,00|3700,00|||20241023||"
"BQ|Banque|1267|20241023|411000|Clients|CL005|Comptoir Horizon|RBQ20241001267|20241023|Règlement client Comptoir Horizon|0,00|2462,40|L00500|20241023|20241023||"
"BQ|Banque|1267|20241023|512000|Banque|||RBQ20241001267|20241023|Règlement client Comptoir Horizon|2462,40|0,00|L00500|20241023|20241023||"
"BQ|Banque|1350|20241023|401000|Fournisseurs|FRB01|SCI Entrepôts|PBQ20241001350|20241023|Règlement fournisseur SCI Entrepôts|773,71|0,00|L00552|20241023|20241023||"
"BQ|Banque|1350|20241023|512000|Banque|||PBQ20241001350|20241023|Règlement fournisseur SCI Entrepôts|0,00|773,71|L00552|20241023|20241023||"
"AC|Achats|1361|20241023|401000|Fournisseurs|FR006|Packlog|FG202410002|20241023|Frais généraux et fournitures|0,00|265,20|||20241023||"
"AC|Achats|1361|20241023|445660|TVA déductible sur autres biens et services|||FG202410002|20241023|Frais généraux et fournitures|44,20|0,00|||20241023||"
"AC|Achats|1361|20241023|606300|Fournitures d'entretien et petit équipement|||FG202410002|20241023|Frais généraux et fournitures|221,00|0,00|||20241023||"
"VE|Ventes|1225|20241024|411000|Clients|CL012|Maison des Bonnes Affaires|VE2024100008|20241024|Vente marchandises lot promotionnel|2533,20|0,00|||20241024||"
"VE|Ventes|1225|20241024|445710|TVA collectée|||VE2024100008|20241024|Vente marchandises lot promotionnel|0,00|422,20|||20241024||"
"VE|Ventes|1225|20241024|707000|Ventes de marchandises|||VE2024100008|20241024|Vente marchandises lot promotionnel|0,00|2111,00|||20241024||"
"VE|Ventes|1244|20241024|411000|Clients|CL009|Union Retail|VE2024100027|20241024|Vente marchandises réassort mensuel|6244,80|0,00|||20241024||"
"VE|Ventes|1244|20241024|445710|TVA collectée|||VE2024100027|20241024|Vente marchandises réassort mensuel|0,00|1040,80|||20241024||"
"VE|Ventes|1244|20241024|707000|Ventes de marchandises|||VE2024100027|20241024|Vente marchandises réassort mensuel|0,00|5204,00|||20241024||"
"AC|Achats|1301|20241024|401000|Fournisseurs|FR001|Grossiste Alpha|AC2024100018|20241024|Achat marchandises collection saisonnière|0,00|16794,72|||20241024||"
"AC|Achats|1301|20241024|445660|TVA déductible sur autres biens et services|||AC2024100018|20241024|Achat marchandises collection saisonnière|2799,12|0,00|||20241024||"
"AC|Achats|1301|20241024|607000|Achats de marchandises|||AC2024100018|20241024|Achat marchandises collection saisonnière|13995,60|0,00|||20241024||"
"BQ|Banque|1320|20241024|401000|Fournisseurs|FR002|Import Beta|PBQ20241001320|20241024|Règlement fournisseur Import Beta|1546,80|0,00|L00526|20241024|20241024||"
"BQ|Banque|1320|20241024|512000|Banque|||PBQ20241001320|20241024|Règlement fournisseur Import Beta|0,00|1546,80|L00526|20241024|20241024||"
"VE|Ventes|1223|20241025|411000|Clients|CL006|Réseau Proxi Nord|VE2024100006|20241025|Vente marchandises réassort mensuel|11202,00|0,00|||20241025||"
"VE|Ventes|1223|20241025|445710|TVA collectée|||VE2024100006|20241025|Vente marchandises réassort mensuel|0,00|1867,00|||20241025||"
"VE|Ventes|1223|20241025|707000|Ventes de marchandises|||VE2024100006|20241025|Vente marchandises réassort mensuel|0,00|9335,00|||20241025||"
"VE|Ventes|1239|20241025|411000|Clients|CL007|Marché Express|VE2024100022|20241025|Vente marchandises lot promotionnel|6718,80|0,00|||20241025||"
"VE|Ventes|1239|20241025|445710|TVA collectée|||VE2024100022|20241025|Vente marchandises lot promotionnel|0,00|1119,80|||20241025||"
"VE|Ventes|1239|20241025|707000|Ventes de marchandises|||VE2024100022|20241025|Vente marchandises lot promotionnel|0,00|5599,00|||20241025||"
"BQ|Banque|1254|20241025|411000|Clients|CL005|Comptoir Horizon|RBQ20241001254|20241025|Règlement client Comptoir Horizon|0,00|10533,60|L00488|20241025|20241025||"
"BQ|Banque|1254|20241025|512000|Banque|||RBQ20241001254|20241025|Règlement client Comptoir Horizon|10533,60|0,00|L00488|20241025|20241025||"
"AC|Achats|1284|20241025|401000|Fournisseurs|FR005|Fournitures Gamma|AC2024100001|20241025|Achat marchandises collection saisonnière|0,00|5364,00|||20241025||"
"AC|Achats|1284|20241025|445660|TVA déductible sur autres biens et services|||AC2024100001|20241025|Achat marchandises collection saisonnière|894,00|0,00|||20241025||"
"AC|Achats|1284|20241025|607000|Achats de marchandises|||AC2024100001|20241025|Achat marchandises collection saisonnière|4470,00|0,00|||20241025||"
"BQ|Banque|1315|20241025|401000|Fournisseurs|FRB01|SCI Entrepôts|PBQ20241001315|20241025|Règlement fournisseur SCI Entrepôts|3360,00|0,00|L00521|20241025|20241025||"
"BQ|Banque|1315|20241025|512000|Banque|||PBQ20241001315|20241025|Règlement fournisseur SCI Entrepôts|0,00|3360,00|L00521|20241025|20241025||"
"BQ|Banque|1316|20241025|401000|Fournisseurs|FR007|Transport LogiTrans|PBQ20241001316|20241025|Règlement fournisseur Transport LogiTrans|2134,80|0,00|L00522|20241025|20241025||"
"BQ|Banque|1316|20241025|512000|Banque|||PBQ20241001316|20241025|Règlement fournisseur Transport LogiTrans|0,00|2134,80|L00522|20241025|20241025||"
"BQ|Banque|1327|20241025|401000|Fournisseurs|FR001|Grossiste Alpha|PBQ20241001327|20241025|Règlement fournisseur Grossiste Alpha|14071,68|0,00|L00531|20241025|20241025||"
"BQ|Banque|1327|20241025|512000|Banque|||PBQ20241001327|20241025|Règlement fournisseur Grossiste Alpha|0,00|14071,68|L00531|20241025|20241025||"
"BQ|Banque|1333|20241025|401000|Fournisseurs|FR001|Grossiste Alpha|PBQ20241001333|20241025|Règlement fournisseur Grossiste Alpha|3212,40|0,00|L00537|20241025|20241025||"
"BQ|Banque|1333|20241025|512000|Banque|||PBQ20241001333|20241025|Règlement fournisseur Grossiste Alpha|0,00|3212,40|L00537|20241025|20241025||"
"BQ|Banque|1257|20241026|411000|Clients|CL009|Union Retail|RBQ20241001257|20241026|Règlement client Union Retail|0,00|3684,25|||20241026||"
"BQ|Banque|1257|20241026|512000|Banque|||RBQ20241001257|20241026|Règlement client Union Retail|3684,25|0,00|||20241026||"
"BQ|Banque|1259|20241026|411000|Clients|CL004|Maison & Stock|RBQ20241001259|20241026|Règlement client Maison & Stock|0,00|3640,80|L00492|20241026|20241026||"
"BQ|Banque|1259|20241026|512000|Banque|||RBQ20241001259|20241026|Règlement client Maison & Stock|3640,80|0,00|L00492|20241026|20241026||"
"AC|Achats|1295|20241026|401000|Fournisseurs|FR001|Grossiste Alpha|AC2024100012|20241026|Achat marchandises collection saisonnière|0,00|16282,08|||20241026||"
"AC|Achats|1295|20241026|445660|TVA déductible sur autres biens et services|||AC2024100012|20241026|Achat marchandises collection saisonnière|2713,68|0,00|||20241026||"
"AC|Achats|1295|20241026|607000|Achats de marchandises|||AC2024100012|20241026|Achat marchandises collection saisonnière|13568,40|0,00|||20241026||"
"BQ|Banque|1310|20241026|401000|Fournisseurs|FR001|Grossiste Alpha|PBQ20241001310|20241026|Règlement fournisseur Grossiste Alpha|4482,00|0,00|L00517|20241026|20241026||"
"BQ|Banque|1310|20241026|512000|Banque|||PBQ20241001310|20241026|Règlement fournisseur Grossiste Alpha|0,00|4482,00|L00517|20241026|20241026||"
"BQ|Banque|1329|20241026|401000|Fournisseurs|FR001|Grossiste Alpha|PBQ20241001329|20241026|Règlement fournisseur Grossiste Alpha|15199,20|0,00|L00533|20241026|20241026||"
"BQ|Banque|1329|20241026|512000|Banque|||PBQ20241001329|20241026|Règlement fournisseur Grossiste Alpha|0,00|15199,20|L00533|20241026|20241026||"
"OD|Opérations diverses|1354|20241026|421000|Personnel - rémunérations dues|||PAIE202410|20241026|Constatation paie mensuelle|0,00|14644,50|||20241026||"
"OD|Opérations diverses|1354|20241026|431000|Sécurité sociale|||PAIE202410|20241026|Constatation paie mensuelle|0,00|7885,50|||20241026||"
"OD|Opérations diverses|1354|20241026|442100|Prélèvement à la source|||PAIE202410|20241026|Constatation paie mensuelle|0,00|4130,50|||20241026||"
"OD|Opérations diverses|1354|20241026|641000|Rémunérations du personnel|||PAIE202410|20241026|Constatation paie mensuelle|18775,00|0,00|||20241026||"
"BQ|Banque|1271|20241027|411000|Clients|CL007|Marché Express|RBQ20241001271|20241027|Règlement client Marché Express|0,00|5872,80|L00504|20241027|20241027||"
"BQ|Banque|1271|20241027|512000|Banque|||RBQ20241001271|20241027|Règlement client Marché Express|5872,80|0,00|L00504|20241027|20241027||"
"AC|Achats|1293|20241027|401000|Fournisseurs|FR001|Grossiste Alpha|AC2024100010|20241027|Achat marchandises réapprovisionnement|0,00|12769,92|||20241027||"
"AC|Achats|1293|20241027|445660|TVA déductible sur autres biens et services|||AC2024100010|20241027|Achat marchandises réapprovisionnement|2128,32|0,00|||20241027||"
"AC|Achats|1293|20241027|607000|Achats de marchandises|||AC2024100010|20241027|Achat marchandises réapprovisionnement|10641,60|0,00|||20241027||"
"BQ|Banque|1331|20241027|401000|Fournisseurs|FR001|Grossiste Alpha|PBQ20241001331|20241027|Règlement fournisseur Grossiste Alpha|9164,40|0,00|L00535|20241027|20241027||"
"BQ|Banque|1331|20241027|512000|Banque|||PBQ20241001331|20241027|Règlement fournisseur Grossiste Alpha|0,00|9164,40|L00535|20241027|20241027||"
"BQ|Banque|1335|20241027|401000|Fournisseurs|FR002|Import Beta|PBQ20241001335|20241027|Règlement fournisseur Import Beta|5941,44|0,00|L00539|20241027|20241027||"
"BQ|Banque|1335|20241027|512000|Banque|||PBQ20241001335|20241027|Règlement fournisseur Import Beta|0,00|5941,44|L00539|20241027|20241027||"
"BQ|Banque|1337|20241027|401000|Fournisseurs|FR005|Fournitures Gamma|PBQ20241001337|20241027|Règlement fournisseur Fournitures Gamma|13357,20|0,00|L00541|20241027|20241027||"
"BQ|Banque|1337|20241027|512000|Banque|||PBQ20241001337|20241027|Règlement fournisseur Fournitures Gamma|0,00|13357,20|L00541|20241027|20241027||"
"BQ|Banque|1272|20241028|411000|Clients|CL011|Centrale Commerce|RBQ20241001272|20241028|Règlement client Centrale Commerce|0,00|9924,00|L00505|20241028|20241028||"
"BQ|Banque|1272|20241028|512000|Banque|||RBQ20241001272|20241028|Règlement client Centrale Commerce|9924,00|0,00|L00505|20241028|20241028||"
"BQ|Banque|1355|20241028|421000|Personnel - rémunérations dues|||VIRPAIE202410|20241028|Paiement des salaires|14644,50|0,00|||20241028||"
"BQ|Banque|1355|20241028|512000|Banque|||VIRPAIE202410|20241028|Paiement des salaires|0,00|14644,50|||20241028||"
"BQ|Banque|1356|20241028|431000|Sécurité sociale|||URSSAF202410|20241028|Paiement charges sociales|7885,50|0,00|||20241028||"
"BQ|Banque|1356|20241028|442100|Prélèvement à la source|||URSSAF202410|20241028|Paiement charges sociales|4130,50|0,00|||20241028||"
"BQ|Banque|1356|20241028|512000|Banque|||URSSAF202410|20241028|Paiement charges sociales|0,00|12016,00|||20241028||"
"AC|Achats|1358|20241028|401000|Fournisseurs|FR007|Transport LogiTrans|TR202410002|20241028|Facture transport marchandises|0,00|2134,80|||20241028||"
"AC|Achats|1358|20241028|445660|TVA déductible sur autres biens et services|||TR202410002|20241028|Facture transport marchandises|355,80|0,00|||20241028||"
"AC|Achats|1358|20241028|624100|Transports sur achats|||TR202410002|20241028|Facture transport marchandises|1779,00|0,00|||20241028||"
"VE|Ventes|1385|20241101|411000|Clients|CL005|Comptoir Horizon|VE2024110024|20241101|Vente marchandises lot promotionnel|11350,50|0,00|||20241101||"
"VE|Ventes|1385|20241101|445710|TVA collectée|||VE2024110024|20241101|Vente marchandises lot promotionnel|0,00|1891,75|||20241101||"
"VE|Ventes|1385|20241101|707000|Ventes de marchandises|||VE2024110024|20241101|Vente marchandises lot promotionnel|0,00|9458,75|||20241101||"
"BQ|Banque|1431|20241101|411000|Clients|CL011|Centrale Commerce|RBQ20241101431|20241101|Règlement client Centrale Commerce|0,00|2123,28|L00581|20241101|20241101||"
"BQ|Banque|1431|20241101|512000|Banque|||RBQ20241101431|20241101|Règlement client Centrale Commerce|2123,28|0,00|L00581|20241101|20241101||"
"BQ|Banque|1453|20241101|401000|Fournisseurs|FR005|Fournitures Gamma|PBQ20241101453|20241101|Règlement fournisseur Fournitures Gamma|7071,60|0,00|L00584|20241101|20241101||"
"BQ|Banque|1453|20241101|512000|Banque|||PBQ20241101453|20241101|Règlement fournisseur Fournitures Gamma|0,00|7071,60|L00584|20241101|20241101||"
"BQ|Banque|1475|20241101|401000|Fournisseurs|FR002|Import Beta|PBQ20241101475|20241101|Règlement fournisseur Import Beta|4599,77|0,00|||20241101||"
"BQ|Banque|1475|20241101|512000|Banque|||PBQ20241101475|20241101|Règlement fournisseur Import Beta|0,00|4599,77|||20241101||"
"BQ|Banque|1403|20241102|411000|Clients|CL007|Marché Express|RBQ20241101403|20241102|Règlement client Marché Express|0,00|3155,94|||20241102||"
"BQ|Banque|1403|20241102|512000|Banque|||RBQ20241101403|20241102|Règlement client Marché Express|3155,94|0,00|||20241102||"
"AC|Achats|1445|20241103|401000|Fournisseurs|FR002|Import Beta|AC2024110011|20241103|Achat marchandises réapprovisionnement|0,00|8344,80|||20241103||"
"AC|Achats|1445|20241103|445660|TVA déductible sur autres biens et services|||AC2024110011|20241103|Achat marchandises réapprovisionnement|1390,80|0,00|||20241103||"
"AC|Achats|1445|20241103|607000|Achats de marchandises|||AC2024110011|20241103|Achat marchandises réapprovisionnement|6954,00|0,00|||20241103||"
"AC|Achats|1450|20241103|401000|Fournisseurs|FR004|Stock Delta|AC2024110016|20241103|Achat marchandises collection saisonnière|0,00|7333,92|||20241103||"
"AC|Achats|1450|20241103|445660|TVA déductible sur autres biens et services|||AC2024110016|20241103|Achat marchandises collection saisonnière|1222,32|0,00|||20241103||"
"AC|Achats|1450|20241103|607000|Achats de marchandises|||AC2024110016|20241103|Achat marchandises collection saisonnière|6111,60|0,00|||20241103||"
"VE|Ventes|1379|20241104|411000|Clients|CL003|Supérette du Centre|VE2024110018|20241104|Vente marchandises gamme standard|5739,00|0,00|||20241104||"
"VE|Ventes|1379|20241104|445710|TVA collectée|||VE2024110018|20241104|Vente marchandises gamme standard|0,00|956,50|||20241104||"
"VE|Ventes|1379|20241104|707000|Ventes de marchandises|||VE2024110018|20241104|Vente marchandises gamme standard|0,00|4782,50|||20241104||"
"BQ|Banque|1407|20241104|411000|Clients|CL009|Union Retail|RBQ20241101407|20241104|Règlement client Union Retail|0,00|4440,00|L00559|20241104|20241104||"
"BQ|Banque|1407|20241104|512000|Banque|||RBQ20241101407|20241104|Règlement client Union Retail|4440,00|0,00|L00559|20241104|20241104||"
"AC|Achats|1435|20241104|401000|Fournisseurs|FR003|Euro Négoce|AC2024110001|20241104|Achat marchandises lot grossiste|0,00|9780,48|||20241104||"
"AC|Achats|1435|20241104|445660|TVA déductible sur autres biens et services|||AC2024110001|20241104|Achat marchandises lot grossiste|1630,08|0,00|||20241104||"
"AC|Achats|1435|20241104|607000|Achats de marchandises|||AC2024110001|20241104|Achat marchandises lot grossiste|8150,40|0,00|||20241104||"
"VE|Ventes|1371|20241105|411000|Clients|CL007|Marché Express|VE2024110010|20241105|Vente marchandises assortiment saisonnier|8877,00|0,00|||20241105||"
"VE|Ventes|1371|20241105|445710|TVA collectée|||VE2024110010|20241105|Vente marchandises assortiment saisonnier|0,00|1479,50|||20241105||"
"VE|Ventes|1371|20241105|707000|Ventes de marchandises|||VE2024110010|20241105|Vente marchandises assortiment saisonnier|0,00|7397,50|||20241105||"
"VE|Ventes|1372|20241105|411000|Clients|CL004|Maison & Stock|VE2024110011|20241105|Vente marchandises lot promotionnel|4605,00|0,00|||20241105||"
"VE|Ventes|1372|20241105|445710|TVA collectée|||VE2024110011|20241105|Vente marchandises lot promotionnel|0,00|767,50|||20241105||"
"VE|Ventes|1372|20241105|707000|Ventes de marchandises|||VE2024110011|20241105|Vente marchandises lot promotionnel|0,00|3837,50|||20241105||"
"VE|Ventes|1376|20241105|411000|Clients|CL012|Maison des Bonnes Affaires|VE2024110015|20241105|Vente marchandises assortiment saisonnier|1924,50|0,00|||20241105||"
"VE|Ventes|1376|20241105|445710|TVA collectée|||VE2024110015|20241105|Vente marchandises assortiment saisonnier|0,00|320,75|||20241105||"
"VE|Ventes|1376|20241105|707000|Ventes de marchandises|||VE2024110015|20241105|Vente marchandises assortiment saisonnier|0,00|1603,75|||20241105||"
"BQ|Banque|1419|20241105|411000|Clients|CL003|Supérette du Centre|RBQ20241101419|20241105|Règlement client Supérette du Centre|0,00|7592,40|L00571|20241105|20241105||"
"BQ|Banque|1419|20241105|512000|Banque|||RBQ20241101419|20241105|Règlement client Supérette du Centre|7592,40|0,00|L00571|20241105|20241105||"
"BQ|Banque|1464|20241105|401000|Fournisseurs|FRB01|SCI Entrepôts|PBQ20241101464|20241105|Règlement fournisseur SCI Entrepôts|2557,15|0,00|||20241105||"
"BQ|Banque|1464|20241105|512000|Banque|||PBQ20241101464|20241105|Règlement fournisseur SCI Entrepôts|0,00|2557,15|||20241105||"
"BQ|Banque|1479|20241105|401000|Fournisseurs|FR004|Stock Delta|PBQ20241101479|20241105|Règlement fournisseur Stock Delta|4627,70|0,00|L00606|20241105|20241105||"
"BQ|Banque|1479|20241105|512000|Banque|||PBQ20241101479|20241105|Règlement fournisseur Stock Delta|0,00|4627,70|L00606|20241105|20241105||"
"OD|Opérations diverses|1484|20241105|401000|Fournisseurs|FRB01|SCI Entrepôts|LOY202411|20241105|Loyer entrepôt et bureaux|0,00|3360,00|||20241105||"
"OD|Opérations diverses|1484|20241105|445660|TVA déductible sur autres biens et services|||LOY202411|20241105|Loyer entrepôt et bureaux|560,00|0,00|||20241105||"
"OD|Opérations diverses|1484|20241105|613200|Locations immobilières|||LOY202411|20241105|Loyer entrepôt et bureaux|2800,00|0,00|||20241105||"
"VE|Ventes|1365|20241106|411000|Clients|CL001|HyperMarché Atlantique|VE2024110004|20241106|Vente marchandises assortiment saisonnier|9721,50|0,00|||20241106||"
